	alamat	judul	
1638	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Anggota Komisi I: TNI AL Harus Punya Submarine Rescue Vessel dan Ocean Going Ship	x
1639	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Kasus Suap Pajak, KPK Panggil Direktur Pemeriksaan dan Penagihan Ditjen Pajak	x
1640	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Menteri PPPA Sebut Kebijakan Pemberdayaan Perlindungan Perempuan Butuh Dukungan	x
1641	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Panglima TNI: Pencarian KRI Nanggala Terus Dilakukan, Seluruh Prajurit AL Dikerahkan	x
1642	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Oknum Penyidik yang Diduga Lakukan Pemerasan Diperiksa KPK di Gedung Merah Putih	x
1643	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Bahas Kajian Pengelolaan Pangan, KPK Undang Mendag dan Mentan 	x
1644	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Ditangani KPK, Oknum Penyidik yang Diduga Lakukan Pemerasan Bakal Diperiksa Dewas	x
1645	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Jaksa dan Rizieq Adu Mulut karena Rizieq Sebut Kasus Petamburan Kriminalisasi	x
1646	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Syarat Perjalanan Diperketat 22 April-24 Mei, Ini Alasan Pemerintah	x
1647	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Menhan Prabowo: Pencarian Kapal Selam KRI Nanggala-402 Sudah Intensif 	x
1648	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Dua Kasus Coreng Kredibilitas KPK, Pencurian Barang Bukti Emas dan Pemerasan Wali Kota Tanjungbalai	x
1649	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Istana: Proyek Ibu Kota Negara Baru Jadi Strategi Pemulihan Ekonomi akibat Pandemi	pos
1650	https://indeks.kompas.com/?site=nasional&date=2021-4-22&page=5	Ini Kecanggihan MV Swift Rescue, Kapal Singapura yang Bantu Cari KRI Nanggala-402	x
1651	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	Jubir Sebut Ide Mamfasilitasi Santri Bisa Mudik Bukan dari Wapres	x
1652	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	"Cerita Pasien 01, Beratnya Hadapi Hujatan ""Netizen"" Selepas Sembuh dari Covid-19"	neg
1653	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	Penjelasan Jubir soal Aspirasi ke Wapres agar Santri Difasilitasi Saat Mudik Lebaran	x
1654	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	UPDATE 23 April: 6.699.327 Orang Sudah Divaksin Covid-19 Dosis Kedua, 11.632.251 Dosis Pertama	pos
1655	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	TNI Fokuskan Cari KRI Nanggala-402 di 9 Titik Utara Celukan Bawang	x
1656	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	TNI: Pesawat AS P-8 Poseidon Tiba Malam Ini Bantu Cari KRI Nanggala-402	x
1657	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	Ceritakan Mitigasi Bencana di Jepang, Megawati: Bisa Dilakukan, Asal Gotong Royong	x
1658	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	5 Personel Militer Singapura Sudah Merapat ke KRI dr Suharso Bantu Cari Kapal Selam Nanggala	x
1659	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	Pemimpin Thailand, Laos, dan Filipina Absen di KTT ASEAN soal Myanmar	x
1660	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	Ratusan WN India Masuk Indonesia, Komisi III Minta Imigrasi Tingkatkan Kewaspadaan Izin Masuk WNA	net
1661	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	"Bicara soal Bencana, Megawati Sebut Jakarta Sangat ""Fragile"""	x
1662	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	Jokowi: ASEAN Leaders Meeting Digelar untuk Kepentingan Rakyat Myanmar	x
1663	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	Kasus Suap Penyidik KPK, ICW Dorong MKD Proses Etik Azis Syamsuddin	x
1664	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	ICW Yakin Penyidik KPK Stepanus Robin Patujju Tidak Bertindak Sendirian	x
1665	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=1	Bertemu PM Vietnam, Jokowi Dorong Kesetaraan Akses Vaksin Covid-19	pos
1666	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	Megawati: Saya Lihat Pemadam Kebakaran Kita, Aduh Kok Kesejahteraannya Begini Ya?	x
1667	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	TNI Fokus Cari KRI Nanggala di Lokasi Tumpahan Minyak dan Titik Magnetik	x
1668	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	UPDATE 23 April: Pemerintah Telah Periksa 14.154.141 Spesimen Terkait Covid-19	pos
1669	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	UPDATE 23 April: Sebaran 5.436 Kasus Baru Covid-19, Tertinggi di Jawa Barat	neg
1670	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	Diduga, Penyidik KPK Stepanus Robin Dikenalkan ke Azis Syamsuddin oleh Ajudan yang Anggota Polri	x
1671	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	UPDATE 23 April: Kasus Aktif Covid-19 di Indonesia Tercatat 100.533	neg
1672	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	UPDATE 23 April: Ada 65.421 Suspek Terkait Covid-19 di Indonesia	neg
1673	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	BRGM Rehabilitasi Mangrove di 9 Provinsi, Habiskan Rp 1,5 Triliun	x
1674	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	BMKG Ungkap Perubahan Iklim Bikin Frekuensi dan Intensitas Hujan Semakin Tinggi	x
1675	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	UPDATE 23 April: 44.346 Orang di Indonesia Meninggal akibat Covid-19	neg
1676	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	Soal Peringatan Dini Bencana, BMKG Tekankan Kearifan Lokal Jangan Tunggu Sirine Tsunami	x
1677	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	UPDATE: Tambah 5.920 Orang, Pasien Sembuh Covid-19 Kini Ada 1.487.369	pos
1678	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	Anggota Komisi IX: Wajar Kita Larang Masuk WNA, Hal yang Sama Pernah Kita Rasakan	x
1679	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	MKD DPR Tunggu Laporan Terkait Azis Syamsuddin yang Disebut di Kasus Suap Penyidik KPK	x
1680	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=2	MAKI Nilai KPK Punya Tantangan Buktikan Pimpinan DPR Azis Syamsuddin Terlibat Suap Penyidik KPK	x
1681	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	UPDATE: Tambah 5.436, Kasus Covid-19 Indonesia Capai 1.632.248 Orang	neg
1682	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Peran Azis Syamsuddin dalam Kasus Dugaan Suap Penanganan Perkara: Pertemukan Wali Kota Tanjung Balai dengan Penyidik KPK	x
1683	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Fraksi Gerindra: Bansos Tunai Sebaiknya Ditambah, Bukan Dihentikan	x
1684	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Beda Larangan Mudik Lebaran dan Pengetatan Perjalanan	x
1685	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	DD Tekno Jamin Biaya Kematian dan Pemulasaraan Mitra Dompet Dhuafa	x
1686	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Ditjen Imigrasi Segera Terbitkan SE soal Larangan WN India Masuki Indonesia	pos
1687	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Wapres Minta Santri Dibolehkan Mudik	x
1688	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Imigrasi: Izin Permohonan Visa dari India Sudah Disetop sejak 22 April	pos
1689	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Selain KRI Nanggala-402, Ini 4 Koleksi Kapal Selam TNI AL	x
1690	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Azis Syamsuddin Disebut Terkait Kasus Penyidik KPK, MKD Hormati Asas Praduga Tak Bersalah	x
1691	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Megawati Nilai Bencana Alam Tak Lepas dari Kelalaian Pemimpin di Daerah	x
1692	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Menteri PPPA Ungkap Pentingnya ASI Eksklusif untuk Cegah Stunting 	x
1693	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Kemendagri Ingatkan Kepala Daerah Tak Hanya Dorong Penanganan Covid-19, tapi Juga Pemulihan Ekonomi	pos
1694	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	Soal Aturan Pra dan Pasca-larangan Mudik, Satgas: Hanya Syarat Tes Covid-19 yang Diperketat	net
1695	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=3	BMKG: Tren Gempa Bumi di Indonesia Meningkat pada Tahun 2021	x
1696	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Kasus Korupsi Asabri, Kejagung Periksa Tiga Saksi	x
1697	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Indonesia Batasi Penerbangan dari India, Jalur Reguler Ditiadakan	pos
1698	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Menkes: 12 WNA Asal India yang Masuk Indonesia Positif Covid-19	neg
1699	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Dirjen Imigrasi Jelaskan Kronologi WN India Masuk RI Saat Kasus Covid-19 Tinggi	net
1700	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	TNI Maksimalkan Pencarian KRI Nanggala Sebelum Cadangan Oksigen Habis Sabtu Besok	x
1701	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	BERITA FOTO: Ketika Penyidik KPK Stepanus Robin Pakai Rompi Oranye Tahanan KPK	x
1702	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Kemenag Segera Luncurkan Kartu Nikah Digital	x
1703	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Ketua MPR: Pemerintah Larang Mudik, tapi Mengapa Tetap Fasilitasi WNA Masuk Indonesia?	net
1704	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Tiba di Indonesia, PM Vietnam Gelar Pertemuan Bilateral dengan Jokowi Sore Ini	x
1705	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Menteri PPPA: Akses dan Keterampilan Perempuan di Bidang TIK Perlu Jadi Fokus Perhatian	x
1706	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	WNI dari India Diizinkan Masuk ke Indonesia, Wajib Karantina 14 Hari di Hotel	net
1707	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Cari KRI Nanggala, TNI Jelajahi Semua Area Perairan Utara Bali	x
1708	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Dalam Sepekan, Tercatat Ada 8 WNI Terjangkit Covid-19 di India	neg
1709	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Ada Pengetatan Pra dan Pasca-larangan Mudik, Istana: Pemerintah Belajar dari India	net
1710	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=4	Mulai 25 April, Pemerintah Tutup Sementara Pintu Masuk Perjalanan Orang dari India	pos
1711	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	KPK Soroti Kerja Sama PAM Jaya-PT Aetra Air Jakarta, Ada Potensi Kecurangan	x
1712	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Daryati Divonis Bebas Hukuman Mati oleh Pengadilan Singapura	x
1713	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Menteri PPPA: Pengarusutamaan Gender di Tempat Kerja Bukan untuk Kepentingan Perempuan	x
1714	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Soal Rencana Kedatangan Pemimpin Junta Militer Myanmar ke Jakarta, Ini Kata Kemenlu	x
1715	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Cegah Penyebaran Covid-19, Pemerintah Diminta Tutup Akses Keluar Masuk India	net
1716	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	TNI Harap Kapal Penyelamat Kapal Selam Singapura MV Swift Rescue Tiba Hari Ini	x
1717	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	TNI Kerahkan 21 Kapal Perang Cari KRI Nanggala-402, Termasuk Kapal Selam Alugoro	x
1718	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Polri Kerahkan 4 Kapal Bantu Cari KRI Nanggala-402	x
1719	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Alasan Mengapa Indonesia Perlu Awasi Perjalanan Orang dari India...	net
1720	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	MUI: Shalat Idul Fitri Sebaiknya di Rumah 	x
1721	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	HWDI Ungkap Banyaknya Hambatan Penyandang Disabilitas Akses Layanan Bantuan Hukum	x
1722	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Armada Luar Negeri yang Bantu Cari KRI Nanggala-402, dari HMAS Ballarat hingga Pesawat Poseidon AS	x
1723	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Kasus Suap Penyidik Stepanus Robin, Polri Hormati Proses Hukum di KPK 	x
1724	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Menteri PPPA: Perempuan dan Laki-laki Harus Miliki Akses yang Sama	x
1725	https://indeks.kompas.com/?site=nasional&date=2021-4-23&page=5	Kartini dan Mimpi Ajarkan Kesetaraan ke Anak-anaknya...	x
1726	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	KTT ASEAN Sepakat Penggunaan Dana Bersama untuk Pengadaan Vaksin Covid-19	pos
1727	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	ASEAN Desak Penghentian Kekerasan di Myanmar, Ini 5 Kesepakatan di KTT	x
1728	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	32 WN India di Bandara Soekarno-Hatta Ditolak Masuk ke Indonesia	net
1729	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	Daftar 6 Benda Milik KRI Nanggala-402 yang Ditemukan, Pelurus Tabung Torpedo hingga Alas Shalat	x
1730	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	Soroti Kehadiran Min Aung Hlaing, Kontras: Indonesia Apologetik kepada Pelanggar HAM	x
1731	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	Kemendagri Akan Bantu Transgender Dapat E-KTP, Akta Kelahiran, hingga KK	x
1732	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	TNI AL Belum Dapat Pastikan Kondisi 53 Awak KRI Nanggala-402 yang Dinyatakan Tenggelam	x
1733	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	Jokowi: Kekerasan di Myanmar Harus Dihentikan, Perdamaian Dikembalikan	x
1734	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	Polri Kerahkan 4 Kapal Dilengkapi Alat Sonar Bantu Cari KRI Nanggala-402	x
1735	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	TNI Nyatakan KRI Nanggala 402 Masuk Fase Tenggelam, Evakuasi Medis Awak Kapal Disiapkan 	x
1736	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	KPK Pastikan Tetap Usut Dugaan Korupsi Jual-Beli Jabatan di Pemkot Tanjungbalai 	x
1737	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	UPDATE 24 April: Sebaran 4.544 Kasus Baru Covid-19, Tertinggi di DKI Jakarta	neg
1738	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	Jadi Tersangka, Wali Kota Tanjungbalai Minta Maaf dan Janji Kooperatif ke KPK	x
1739	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	UPDATE 24 April: Pemerintah Telah Periksa 14.221.892 Spesimen Terkait Covid-19	pos
1740	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=1	Mulai Berlaku, WNA dari India Dilarang Masuk Indonesia	net
1741	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	KSAL: KRI Nanggala-402 Alami Keretakan, Bukan Ledakan	x
1742	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	UPDATE 24 April: Tambah 4.953, Pasien Sembuh Covid-19 Kini 1.492.322 Orang	pos
1743	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	TNI Masih Cari Posisi Terakhir KRI Nanggala-402	x
1744	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	KSAL: Oksigen KRI Nanggala-402 Bisa untuk Lima Hari jika Tak Blackout	x
1745	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	UPDATE 24 April: Ada 99.970 Kasus Aktif Covid-19 di Indonesia	neg
1746	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	Panglima TNI: Tumpahan Minyak dan Serpihan Ditemukan, Bukti Fase Tenggelam KRI Nanggala	x
1747	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	UPDATE 24 April: Kasus Suspek Covid-19 Tercatat Ada 66.377 Orang	neg
1748	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	TNI Temukan Sejumlah Benda Diyakini Bagian KRI Nanggala-402	x
1749	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	Update 24 April: Bertambah 4.544, Kasus Covid-19 di Indonesia Capai 1.636.792	neg
1750	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	KPK Sebut Azis Syamsuddin Perintahkan Ajudan Hubungi Penyidik Stepanus untuk Datang ke Rumah Dinas	x
1751	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	KPK Belum Bisa Pastikan Kepentingan Azis Syamsuddin di Kasus Dugaan Suap Penanganan Perkara 	x
1752	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	Pengamat Sebut Jokowi Figur Presiden yang Tak Alergi Reshuffle Kabinet	x
1753	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	Kadispenal: ABK KRI Nanggala-402 Bisa Hemat Cadangan Oksigen	x
1754	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	Jokowi Hadiri ASEAN Leaders Meeting di Sekretariat ASEAN	x
1755	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=2	KPK Tahan Wali Kota Tanjungbalai di Rutan KPK	x
1756	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Komisi VIII DPR: Usulan Santri Boleh Mudik Harus Tetap dengan Protokol Kesehatan	net
1757	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Menkes Sebut Indonesia Bersiap Antisipasi Masuknya Mutasi Baru Virus Corona	pos
1758	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Politisi PDI-P Sebut Pertemuan Jokowi dan Megawati Rutin Dilakukan, Tak Hanya Saat Mencuat Isu Reshuffle Menguat	x
1759	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Wapres: Mari Berdoa untuk Keselamatan Seluruh Awak KRI Nanggala-402	x
1760	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Soal Pembelajaran Tatap Muka, Epidemiolog Sarankan Dilakukan di Tempat Terbuka	x
1761	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Soal Isu Reshuffle Kabinet, Fadjroel Rachman: Hanya Presiden dan Allah yang Tahu	x
1762	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Pemimpin Militer Myanmar Min Aung Hlaing Tiba di Jakarta	x
1763	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Soal Usulan Santri Boleh Mudik, Pimpinan Komisi IX: Pemerintah Harus Konsisten Terapkan Kebijakan Terkait Covid-19	net
1764	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	8 Pemimpin ASEAN Sudah Berada di Jakarta Jelang KTT yang Bahas Nasib Myanmar	x
1765	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	ASEAN Leaders Meeting Bahas Nasib Myanmar, Pemimpin Junta Militer Hadir di Jakarta?	x
1766	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Muhammadiyah Dukung Usulan Santri Boleh Mudik	x
1767	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Hutan Sakral Warga Baduy Dalam Dirusak, AMAN: Sudah Kami Laporkan ke Kapolri	x
1768	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Polemik Kedatangan WN India ke Indonesia, Desakan Pengetatan Pintu Masuk hingga Berujung Pembatasan Penerbangan	net
1769	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Dugaan Keterlibatan Azis Syamsuddin dalam Kasus Suap, antara Tantangan KPK dan MKD yang Diminta Bertindak	x
1770	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=3	Bahas Persoalan Myanmar, ASEAN Leaders Meeting Digelar Siang Ini	x
1771	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	ICW: Pertanyaan yang Harus Dijawab KPK, dari Mana Azis Tahu Penyelidikan di Tanjungbalai?	x
1772	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1773	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1774	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1775	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1776	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1777	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1778	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1779	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1780	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1781	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1782	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1783	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1784	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1785	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=4	NA	
1786	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1787	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1788	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1789	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1790	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1791	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1792	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1793	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1794	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1795	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1796	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1797	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1798	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1799	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1800	https://indeks.kompas.com/?site=nasional&date=2021-4-24&page=5	NA	
1801	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	KSAL: Jenazah Awak Kapal KRI Nanggala-402 Akan Dievakuasi ke Surabaya	x
1802	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	Panglima TNI: 53 Awak KRI Nanggala-402 Akan Diberi Kenaikan Pangkat	x
1803	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	KSAL Tegaskan Tenggelamnya KRI Nanggala-402 Bukan Human Error	x
1804	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	KSAL Pastikan Akan Investigasi Menyeluruh Tenggelamnya KRI Nanggala-402	x
1805	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	TNI AL akan Koordinasi dengan ISMERLO soal Evakuasi KRI Nanggala-402	x
1806	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	KSAL: Awak KRI Nanggala-402 Keluarkan Baju Keselamatan, tetapi Tak Sempat Dipakai	x
1807	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	Awak KRI Nanggala-402 Gugur, Panglima: Semoga Kami Dapat Meneruskan Pengabdian Prajurit Terbaik TNI	x
1808	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	KSAL: KRI Nanggala-402 Tenggelam di Kedalaman 838 Meter	x
1809	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	KRI Nanggala-402 Tenggelam, Panglima TNI: Seluruh Prajurit Terbaik Hiu Kencana Telah Gugur	x
1810	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	KSAL: Kapal Selam KRI Nanggala-402 Terbelah Menjadi 3 Bagian 	x
1811	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	Panglima TNI Paparkan Bukti Otentik Tenggelam dan Gugurnya Awak KRI Nanggala-403	x
1812	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	Pemerintah Akan Lakukan Kerja Sama Internasional untuk Evakuasi Kapal Selam KRI Nanggala-402	x
1813	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	Panglima TNI: 53 Personel KRI Nanggala-402 Telah Gugur	x
1814	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	UPDATE 25 April: 4.402 Kasus Baru Covid-19 Tersebar di 33 Provinsi, Paling Banyak DKI Jakarta	neg
1815	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=1	MUI Ajak Umat Islam Gelar Shalat Gaib bagi Awak KRI Nanggala	x
1816	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=2	UPDATE 25 April: 6.822.304 Orang Sudah Divaksinasi Covid-19 Dosis Kedua, 11.733.923 Dosis Pertama	pos
1817	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=2	UPDATE 25 April: 42.719 Spesimen Covid-19 Diperiksa dalam Sehari	pos
1818	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=2	UPDATE 25 April: Kasus Suspek Covid-19 Tercatat 67.312 orang	neg
1819	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=2	UPDATE 25 April: Ada 100.474 Kasus Aktif Covid-19 di Indonesia	neg
1820	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=2	UPDATE 25 April: Tambah 94, Total Pasien Covid-19 Meninggal Kini 44.594 Orang	neg
1821	https://indeks.kompas.com/?site=nasional&date=2021-4-25&page=2	UPDATE 25 April: Bertambah 3.804, Pasien Covid-19 Sembuh Jadi 1.496.126 Orang	pos
